"channel","ddd","amount"
CLARO_USSD_544,"83",4000
CLARO_USSD_544,"83",5000
CLARO_USSD_544,"83",10000
CLARO_USSD_544,"84",1000
CLARO_USSD_544,"84",1300
CLARO_USSD_544,"84",1500
CLARO_USSD_544,"84",2000
CLARO_USSD_544,"84",3000
CLARO_USSD_544,"84",3500
CLARO_USSD_544,"84",4000
CLARO_USSD_544,"84",5000
CLARO_USSD_544,"84",10000
CLARO_USSD_544,"85",1000
CLARO_USSD_544,"85",1300
CLARO_USSD_544,"85",1500
CLARO_USSD_544,"85",2000
CLARO_USSD_544,"85",3000
CLARO_USSD_544,"85",3500
CLARO_USSD_544,"85",4000
CLARO_USSD_544,"85",5000
CLARO_USSD_544,"85",10000
CLARO_USSD_544,"86",1000
CLARO_USSD_544,"86",1300
CLARO_USSD_544,"86",1500
CLARO_USSD_544,"86",2000
CLARO_USSD_544,"86",3000
CLARO_USSD_544,"86",3500
CLARO_USSD_544,"86",4000
CLARO_USSD_544,"86",5000
CLARO_USSD_544,"86",10000
CLARO_USSD_544,"87",1000
CLARO_USSD_544,"87",1300
CLARO_USSD_544,"87",1500
CLARO_USSD_544,"87",2000
CLARO_USSD_544,"87",3000
CLARO_USSD_544,"87",3500
CLARO_USSD_544,"87",4000
CLARO_USSD_544,"87",5000
CLARO_USSD_544,"87",10000
CLARO_USSD_544,"88",1000
CLARO_USSD_544,"88",1300
CLARO_USSD_544,"88",1500
CLARO_USSD_544,"88",2000
CLARO_USSD_544,"88",3000
CLARO_USSD_544,"88",3500
CLARO_USSD_544,"88",4000
CLARO_USSD_544,"88",5000
CLARO_USSD_544,"88",10000
CLARO_USSD_544,"89",1000
CLARO_USSD_544,"89",1300
CLARO_USSD_544,"89",1500
CLARO_USSD_544,"89",2000
CLARO_USSD_544,"89",3000
CLARO_USSD_544,"89",3500
CLARO_USSD_544,"89",4000
CLARO_USSD_544,"89",5000
CLARO_USSD_544,"89",10000
CLARO_USSD_544,"91",1000
CLARO_USSD_544,"91",1300
CLARO_USSD_544,"91",1500
CLARO_USSD_544,"91",2000
CLARO_USSD_544,"91",3000
CLARO_USSD_544,"91",3500
CLARO_USSD_544,"91",4000
CLARO_USSD_544,"91",5000
CLARO_USSD_544,"91",10000
CLARO_USSD_544,"92",1000
CLARO_USSD_544,"92",1300
CLARO_USSD_544,"92",1500
CLARO_USSD_544,"92",2000
CLARO_USSD_544,"92",3000
CLARO_USSD_544,"92",3500
CLARO_USSD_544,"92",4000
CLARO_USSD_544,"92",5000
CLARO_USSD_544,"92",10000
CLARO_USSD_544,"93",1000
CLARO_USSD_544,"93",1300
CLARO_USSD_544,"93",1500
CLARO_USSD_544,"93",2000
CLARO_USSD_544,"93",3000
CLARO_USSD_544,"93",3500
CLARO_USSD_544,"93",4000
CLARO_USSD_544,"93",5000
CLARO_USSD_544,"93",10000
CLARO_USSD_544,"94",1000
CLARO_USSD_544,"94",1300
CLARO_USSD_544,"94",1500
CLARO_USSD_544,"94",2000
CLARO_USSD_544,"94",3000
CLARO_USSD_544,"94",3500
CLARO_USSD_544,"94",4000
CLARO_USSD_544,"94",5000
CLARO_USSD_544,"94",10000
CLARO_USSD_544,"95",1000
CLARO_USSD_544,"95",1300
CLARO_USSD_544,"95",1500
CLARO_USSD_544,"95",2000
CLARO_USSD_544,"95",3000
CLARO_USSD_544,"95",3500
CLARO_USSD_544,"95",4000
CLARO_USSD_544,"95",5000
CLARO_USSD_544,"95",10000
CLARO_USSD_544,"96",1000
CLARO_USSD_544,"96",1300
CLARO_USSD_544,"96",1500
CLARO_USSD_544,"96",2000
CLARO_USSD_544,"96",3000
CLARO_USSD_544,"96",3500
CLARO_USSD_544,"96",4000
CLARO_USSD_544,"96",5000
CLARO_USSD_544,"96",10000
CLARO_USSD_544,"97",1000
CLARO_USSD_544,"97",1300
CLARO_USSD_544,"97",1500
CLARO_USSD_544,"97",2000
CLARO_USSD_544,"97",3000
CLARO_USSD_544,"97",3500
CLARO_USSD_544,"97",4000
CLARO_USSD_544,"97",5000
CLARO_USSD_544,"97",10000
CLARO_USSD_544,"98",1000
CLARO_USSD_544,"98",1300
CLARO_USSD_544,"98",1500
CLARO_USSD_544,"98",2000
CLARO_USSD_544,"98",3000
CLARO_USSD_544,"98",3500
CLARO_USSD_544,"98",4000
CLARO_USSD_544,"98",5000
CLARO_USSD_544,"98",10000
CLARO_USSD_544,"99",1000
CLARO_USSD_544,"99",1300
CLARO_USSD_544,"99",1500
CLARO_USSD_544,"99",2000
CLARO_USSD_544,"99",3000
CLARO_USSD_544,"99",3500
CLARO_USSD_544,"99",4000
CLARO_USSD_544,"99",5000
CLARO_USSD_544,"99",10000
CLARO_USSD_555,"11",1300
CLARO_USSD_555,"11",1500
CLARO_USSD_555,"11",2000
CLARO_USSD_555,"11",3000
CLARO_USSD_555,"11",3500
CLARO_USSD_555,"11",4000
CLARO_USSD_555,"11",5000
CLARO_USSD_555,"11",10000
CLARO_USSD_555,"12",1300
CLARO_USSD_555,"12",1500
CLARO_USSD_555,"12",2000
CLARO_USSD_555,"12",3000
CLARO_USSD_555,"12",3500
CLARO_USSD_555,"12",4000
CLARO_USSD_555,"12",5000
CLARO_USSD_555,"12",10000
CLARO_USSD_555,"13",1300
CLARO_USSD_555,"13",1500
CLARO_USSD_555,"13",2000
CLARO_USSD_555,"13",3000
CLARO_USSD_555,"13",3500
CLARO_USSD_555,"13",4000
CLARO_USSD_555,"13",5000
CLARO_USSD_555,"13",10000
CLARO_USSD_555,"14",1300
CLARO_USSD_555,"14",1500
CLARO_USSD_555,"14",2000
CLARO_USSD_555,"14",3000
CLARO_USSD_555,"14",3500
CLARO_USSD_555,"14",4000
CLARO_USSD_555,"14",5000
CLARO_USSD_555,"14",10000
CLARO_USSD_555,"15",1300
CLARO_USSD_555,"15",1500
CLARO_USSD_555,"15",2000
CLARO_USSD_555,"15",3000
CLARO_USSD_555,"15",3500
CLARO_USSD_555,"15",4000
CLARO_USSD_555,"15",5000
CLARO_USSD_555,"15",10000
CLARO_USSD_555,"16",1300
CLARO_USSD_555,"16",1500
CLARO_USSD_555,"16",2000
CLARO_USSD_555,"16",3000
CLARO_USSD_555,"16",3500
CLARO_USSD_555,"16",4000
CLARO_USSD_555,"16",5000
CLARO_USSD_555,"16",10000
CLARO_USSD_555,"17",1300
CLARO_USSD_555,"17",1500
CLARO_USSD_555,"17",2000
CLARO_USSD_555,"17",3000
CLARO_USSD_555,"17",3500
CLARO_USSD_555,"17",4000
CLARO_USSD_555,"17",5000
CLARO_USSD_555,"17",10000
CLARO_USSD_555,"18",1300
CLARO_USSD_555,"18",1500
CLARO_USSD_555,"18",2000
CLARO_USSD_555,"18",3000
CLARO_USSD_555,"18",3500
CLARO_USSD_555,"18",4000
CLARO_USSD_555,"18",5000
CLARO_USSD_555,"18",10000
CLARO_USSD_555,"19",1300
CLARO_USSD_555,"19",1500
CLARO_USSD_555,"19",2000
CLARO_USSD_555,"19",3000
CLARO_USSD_555,"19",3500
CLARO_USSD_555,"19",4000
CLARO_USSD_555,"19",5000
CLARO_USSD_555,"19",10000
CLARO_USSD_555,"21",1300
CLARO_USSD_555,"21",1500
CLARO_USSD_555,"21",2000
CLARO_USSD_555,"21",3000
CLARO_USSD_555,"21",3500
CLARO_USSD_555,"21",4000
CLARO_USSD_555,"21",5000
CLARO_USSD_555,"21",10000
CLARO_USSD_555,"22",1300
CLARO_USSD_555,"22",1500
CLARO_USSD_555,"22",2000
CLARO_USSD_555,"22",3000
CLARO_USSD_555,"22",3500
CLARO_USSD_555,"22",4000
CLARO_USSD_555,"22",5000
CLARO_USSD_555,"22",10000
CLARO_USSD_555,"24",1300
CLARO_USSD_555,"24",1500
CLARO_USSD_555,"24",2000
CLARO_USSD_555,"24",3000
CLARO_USSD_555,"24",3500
CLARO_USSD_555,"24",4000
CLARO_USSD_555,"24",5000
CLARO_USSD_555,"24",10000
CLARO_USSD_555,"27",1300
CLARO_USSD_555,"27",1500
CLARO_USSD_555,"27",2000
CLARO_USSD_555,"27",3000
CLARO_USSD_555,"27",3500
CLARO_USSD_555,"27",4000
CLARO_USSD_555,"27",5000
CLARO_USSD_555,"27",10000
CLARO_USSD_555,"28",1300
CLARO_USSD_555,"28",1500
CLARO_USSD_555,"28",2000
CLARO_USSD_555,"28",3000
CLARO_USSD_555,"28",3500
CLARO_USSD_555,"28",4000
CLARO_USSD_555,"28",5000
CLARO_USSD_555,"28",10000
CLARO_USSD_555,"31",1300
CLARO_USSD_555,"31",1500
CLARO_USSD_555,"31",2000
CLARO_USSD_555,"31",3000
CLARO_USSD_555,"31",3500
CLARO_USSD_555,"31",4000
CLARO_USSD_555,"31",5000
CLARO_USSD_555,"31",10000
CLARO_USSD_555,"32",1300
CLARO_USSD_555,"32",1500
CLARO_USSD_555,"32",2000
CLARO_USSD_555,"32",3000
CLARO_USSD_555,"32",3500
CLARO_USSD_555,"32",4000
CLARO_USSD_555,"32",5000
CLARO_USSD_555,"32",10000
CLARO_USSD_555,"33",1300
CLARO_USSD_555,"33",1500
CLARO_USSD_555,"33",2000
CLARO_USSD_555,"33",3000
CLARO_USSD_555,"33",3500
CLARO_USSD_555,"33",4000
CLARO_USSD_555,"33",5000
CLARO_USSD_555,"33",10000
CLARO_USSD_555,"34",1300
CLARO_USSD_555,"34",1500
CLARO_USSD_555,"34",2000
CLARO_USSD_555,"34",3000
CLARO_USSD_555,"34",3500
CLARO_USSD_555,"34",4000
CLARO_USSD_555,"34",5000
CLARO_USSD_555,"34",10000
CLARO_USSD_555,"35",1300
CLARO_USSD_555,"35",1500
CLARO_USSD_555,"35",2000
CLARO_USSD_555,"35",3000
CLARO_USSD_555,"35",3500
CLARO_USSD_555,"35",4000
CLARO_USSD_555,"35",5000
CLARO_USSD_555,"35",10000
CLARO_USSD_555,"37",1300
CLARO_USSD_555,"37",1500
CLARO_USSD_555,"37",2000
CLARO_USSD_555,"37",3000
CLARO_USSD_555,"37",3500
CLARO_USSD_555,"37",4000
CLARO_USSD_555,"37",5000
CLARO_USSD_555,"37",10000
CLARO_USSD_555,"38",1300
CLARO_USSD_555,"38",1500
CLARO_USSD_555,"38",2000
CLARO_USSD_555,"38",3000
CLARO_USSD_555,"38",3500
CLARO_USSD_555,"38",4000
CLARO_USSD_555,"38",5000
CLARO_USSD_555,"38",10000
CLARO_USSD_555,"41",1300
CLARO_USSD_555,"41",1500
CLARO_USSD_555,"41",2000
CLARO_USSD_555,"41",3000
CLARO_USSD_555,"41",3500
CLARO_USSD_555,"41",4000
CLARO_USSD_555,"41",5000
CLARO_USSD_555,"41",10000
CLARO_USSD_555,"42",1300
CLARO_USSD_555,"42",1500
CLARO_USSD_555,"42",2000
CLARO_USSD_555,"42",3000
CLARO_USSD_555,"42",3500
CLARO_USSD_555,"42",4000
CLARO_USSD_555,"42",5000
CLARO_USSD_555,"42",10000
CLARO_USSD_555,"43",1300
CLARO_USSD_555,"43",1500
CLARO_USSD_555,"43",2000
CLARO_USSD_555,"43",3000
CLARO_USSD_555,"43",3500
CLARO_USSD_555,"43",4000
CLARO_USSD_555,"43",5000
CLARO_USSD_555,"43",10000
CLARO_USSD_555,"44",1300
CLARO_USSD_555,"44",1500
CLARO_USSD_555,"44",2000
CLARO_USSD_555,"44",3000
CLARO_USSD_555,"44",3500
CLARO_USSD_555,"44",4000
CLARO_USSD_555,"44",5000
CLARO_USSD_555,"44",10000
CLARO_USSD_555,"45",1300
CLARO_USSD_555,"45",1500
CLARO_USSD_555,"45",2000
CLARO_USSD_555,"45",3000
CLARO_USSD_555,"45",3500
CLARO_USSD_555,"45",4000
CLARO_USSD_555,"45",5000
CLARO_USSD_555,"45",10000
CLARO_USSD_555,"46",1300
CLARO_USSD_555,"46",1500
CLARO_USSD_555,"46",2000
CLARO_USSD_555,"46",3000
CLARO_USSD_555,"46",3500
CLARO_USSD_555,"46",4000
CLARO_USSD_555,"46",5000
CLARO_USSD_555,"46",10000
CLARO_USSD_555,"47",1300
CLARO_USSD_555,"47",1500
CLARO_USSD_555,"47",2000
CLARO_USSD_555,"47",3000
CLARO_USSD_555,"47",3500
CLARO_USSD_555,"47",4000
CLARO_USSD_555,"47",5000
CLARO_USSD_555,"47",10000
CLARO_USSD_555,"48",1300
CLARO_USSD_555,"48",1500
CLARO_USSD_555,"48",2000
CLARO_USSD_555,"48",3000
CLARO_USSD_555,"48",3500
CLARO_USSD_555,"48",4000
CLARO_USSD_555,"48",5000
CLARO_USSD_555,"48",10000
CLARO_USSD_555,"49",1300
CLARO_USSD_555,"49",1500
CLARO_USSD_555,"49",2000
CLARO_USSD_555,"49",3000
CLARO_USSD_555,"49",3500
CLARO_USSD_555,"49",4000
CLARO_USSD_555,"49",5000
CLARO_USSD_555,"49",10000
CLARO_USSD_555,"51",1300
CLARO_USSD_555,"51",1500
CLARO_USSD_555,"51",2000
CLARO_USSD_555,"51",3000
CLARO_USSD_555,"51",3500
CLARO_USSD_555,"51",4000
CLARO_USSD_555,"51",5000
CLARO_USSD_555,"51",10000
CLARO_USSD_555,"53",1300
CLARO_USSD_555,"53",1500
CLARO_USSD_555,"53",2000
CLARO_USSD_555,"53",3000
CLARO_USSD_555,"53",3500
CLARO_USSD_555,"53",4000
CLARO_USSD_555,"53",5000
CLARO_USSD_555,"53",10000
CLARO_USSD_555,"54",1300
CLARO_USSD_555,"54",1500
CLARO_USSD_555,"54",2000
CLARO_USSD_555,"54",3000
CLARO_USSD_555,"54",3500
CLARO_USSD_555,"54",4000
CLARO_USSD_555,"54",5000
CLARO_USSD_555,"54",10000
CLARO_USSD_555,"55",1300
CLARO_USSD_555,"55",1500
CLARO_USSD_555,"55",2000
CLARO_USSD_555,"55",3000
CLARO_USSD_555,"55",3500
CLARO_USSD_555,"55",4000
CLARO_USSD_555,"55",5000
CLARO_USSD_555,"55",10000
CLARO_USSD_555,"61",1300
CLARO_USSD_555,"61",1500
CLARO_USSD_555,"61",2000
CLARO_USSD_555,"61",3000
CLARO_USSD_555,"61",3500
CLARO_USSD_555,"61",4000
CLARO_USSD_555,"61",5000
CLARO_USSD_555,"61",10000
CLARO_USSD_555,"62",1300
CLARO_USSD_555,"62",1500
CLARO_USSD_555,"62",2000
CLARO_USSD_555,"62",3000
CLARO_USSD_555,"62",3500
CLARO_USSD_555,"62",4000
CLARO_USSD_555,"62",5000
CLARO_USSD_555,"62",10000
CLARO_USSD_555,"63",1000
CLARO_USSD_555,"63",1300
CLARO_USSD_555,"63",1500
CLARO_USSD_555,"63",2000
CLARO_USSD_555,"63",3000
CLARO_USSD_555,"63",3500
CLARO_USSD_555,"63",4000
CLARO_USSD_555,"63",5000
CLARO_USSD_555,"63",10000
CLARO_USSD_555,"64",1300
CLARO_USSD_555,"64",1500
CLARO_USSD_555,"64",2000
CLARO_USSD_555,"64",3000
CLARO_USSD_555,"64",3500
CLARO_USSD_555,"64",4000
CLARO_USSD_555,"64",5000
CLARO_USSD_555,"64",10000
CLARO_USSD_555,"65",1300
CLARO_USSD_555,"65",1500
CLARO_USSD_555,"65",2000
CLARO_USSD_555,"65",3000
CLARO_USSD_555,"65",3500
CLARO_USSD_555,"65",4000
CLARO_USSD_555,"65",5000
CLARO_USSD_555,"65",10000
CLARO_USSD_555,"66",1300
CLARO_USSD_555,"66",1500
CLARO_USSD_555,"66",2000
CLARO_USSD_555,"66",3000
CLARO_USSD_555,"66",3500
CLARO_USSD_555,"66",4000
CLARO_USSD_555,"66",5000
CLARO_USSD_555,"66",10000
CLARO_USSD_555,"67",1300
CLARO_USSD_555,"67",1500
CLARO_USSD_555,"67",2000
CLARO_USSD_555,"67",3000
CLARO_USSD_555,"67",3500
CLARO_USSD_555,"67",4000
CLARO_USSD_555,"67",5000
CLARO_USSD_555,"67",10000
CLARO_USSD_555,"68",1000
CLARO_USSD_555,"68",1300
CLARO_USSD_555,"68",1500
CLARO_USSD_555,"68",2000
CLARO_USSD_555,"68",3000
CLARO_USSD_555,"68",3500
CLARO_USSD_555,"68",4000
CLARO_USSD_555,"68",5000
CLARO_USSD_555,"68",10000
CLARO_USSD_555,"69",1000
CLARO_USSD_555,"69",1300
CLARO_USSD_555,"69",1500
CLARO_USSD_555,"69",2000
CLARO_USSD_555,"69",3000
CLARO_USSD_555,"69",3500
CLARO_USSD_555,"69",4000
CLARO_USSD_555,"69",5000
CLARO_USSD_555,"69",10000
CLARO_USSD_555,"71",1000
CLARO_USSD_555,"71",1300
CLARO_USSD_555,"71",1500
CLARO_USSD_555,"71",2000
CLARO_USSD_555,"71",3000
CLARO_USSD_555,"71",3500
CLARO_USSD_555,"71",4000
CLARO_USSD_555,"71",5000
CLARO_USSD_555,"71",10000
CLARO_USSD_555,"73",1000
CLARO_USSD_555,"73",1300
CLARO_USSD_555,"73",1500
CLARO_USSD_555,"73",2000
CLARO_USSD_555,"73",3000
CLARO_USSD_555,"73",3500
CLARO_USSD_555,"73",4000
CLARO_USSD_555,"73",5000
CLARO_USSD_555,"73",10000
CLARO_USSD_555,"74",1000
CLARO_USSD_555,"74",1300
CLARO_USSD_555,"74",1500
CLARO_USSD_555,"74",2000
CLARO_USSD_555,"74",3000
CLARO_USSD_555,"74",3500
CLARO_USSD_555,"74",4000
CLARO_USSD_555,"74",5000
CLARO_USSD_555,"74",10000
CLARO_USSD_555,"75",1000
CLARO_USSD_555,"75",1300
CLARO_USSD_555,"75",1500
CLARO_USSD_555,"75",2000
CLARO_USSD_555,"75",3000
CLARO_USSD_555,"75",3500
CLARO_USSD_555,"75",4000
CLARO_USSD_555,"75",5000
CLARO_USSD_555,"75",10000
CLARO_USSD_555,"77",1000
CLARO_USSD_555,"77",1300
CLARO_USSD_555,"77",1500
CLARO_USSD_555,"77",2000
CLARO_USSD_555,"77",3000
CLARO_USSD_555,"77",3500
CLARO_USSD_555,"77",4000
CLARO_USSD_555,"77",5000
CLARO_USSD_555,"77",10000
CLARO_USSD_555,"79",1000
CLARO_USSD_555,"79",1300
CLARO_USSD_555,"79",1500
CLARO_USSD_555,"79",2000
CLARO_USSD_555,"79",3000
CLARO_USSD_555,"79",3500
CLARO_USSD_555,"79",4000
CLARO_USSD_555,"79",5000
CLARO_USSD_555,"79",10000
CLARO_USSD_555,"81",1000
CLARO_USSD_555,"81",1300
CLARO_USSD_555,"81",1500
CLARO_USSD_555,"81",2000
CLARO_USSD_555,"81",3000
CLARO_USSD_555,"81",3500
CLARO_USSD_555,"81",4000
CLARO_USSD_555,"81",5000
CLARO_USSD_555,"81",10000
CLARO_USSD_555,"82",1000
CLARO_USSD_555,"82",1300
CLARO_USSD_555,"82",1500
CLARO_USSD_555,"82",2000
CLARO_USSD_555,"82",3000
CLARO_USSD_555,"82",3500
CLARO_USSD_555,"82",4000
CLARO_USSD_555,"82",5000
CLARO_USSD_555,"82",10000
CLARO_USSD_555,"83",1000
CLARO_USSD_555,"83",1300
CLARO_USSD_555,"83",1500
CLARO_USSD_555,"83",2000
CLARO_USSD_555,"83",3000
CLARO_USSD_555,"83",3500
CLARO_USSD_555,"83",4000
CLARO_USSD_555,"83",5000
CLARO_USSD_555,"83",10000
CLARO_USSD_555,"84",1000
CLARO_USSD_555,"84",1300
CLARO_USSD_555,"84",1500
CLARO_USSD_555,"84",2000
CLARO_USSD_555,"84",3000
CLARO_USSD_555,"84",3500
CLARO_USSD_555,"84",4000
CLARO_USSD_555,"84",5000
CLARO_USSD_555,"84",10000
CLARO_USSD_555,"85",1000
CLARO_USSD_555,"85",1300
CLARO_USSD_555,"85",1500
CLARO_USSD_555,"85",2000
CLARO_USSD_555,"85",3000
CLARO_USSD_555,"85",3500
CLARO_USSD_555,"85",4000
CLARO_USSD_555,"85",5000
CLARO_USSD_555,"85",10000
CLARO_USSD_555,"86",1000
CLARO_USSD_555,"86",1300
CLARO_USSD_555,"86",1500
CLARO_USSD_555,"86",2000
CLARO_USSD_555,"86",3000
CLARO_USSD_555,"86",3500
CLARO_USSD_555,"86",4000
CLARO_USSD_555,"86",5000
CLARO_USSD_555,"86",10000
CLARO_USSD_555,"87",1000
CLARO_USSD_555,"87",1300
CLARO_USSD_555,"87",1500
CLARO_USSD_555,"87",2000
CLARO_USSD_555,"87",3000
CLARO_USSD_555,"87",3500
CLARO_USSD_555,"87",4000
CLARO_USSD_555,"87",5000
CLARO_USSD_555,"87",10000
CLARO_USSD_555,"88",1000
CLARO_USSD_555,"88",1300
CLARO_USSD_555,"88",1500
CLARO_USSD_555,"88",2000
CLARO_USSD_555,"88",3000
CLARO_USSD_555,"88",3500
CLARO_USSD_555,"88",4000
CLARO_USSD_555,"88",5000
CLARO_USSD_555,"88",10000
CLARO_USSD_555,"89",1000
CLARO_USSD_555,"89",1300
CLARO_USSD_555,"89",1500
CLARO_USSD_555,"89",2000
CLARO_USSD_555,"89",3000
CLARO_USSD_555,"89",3500
CLARO_USSD_555,"89",4000
CLARO_USSD_555,"89",5000
CLARO_USSD_555,"89",10000
CLARO_USSD_555,"91",1000
CLARO_USSD_555,"91",1300
CLARO_USSD_555,"91",1500
CLARO_USSD_555,"91",2000
CLARO_USSD_555,"91",3000
CLARO_USSD_555,"91",3500
CLARO_USSD_555,"91",4000
CLARO_USSD_555,"91",5000
CLARO_USSD_555,"91",10000
CLARO_USSD_555,"92",1000
CLARO_USSD_555,"92",1300
CLARO_USSD_555,"92",1500
CLARO_USSD_555,"92",2000
CLARO_USSD_555,"92",3000
CLARO_USSD_555,"92",3500
CLARO_USSD_555,"92",4000
CLARO_USSD_555,"92",5000
CLARO_USSD_555,"92",10000
CLARO_USSD_555,"93",1000
CLARO_USSD_555,"93",1300
CLARO_USSD_555,"93",1500
CLARO_USSD_555,"93",2000
CLARO_USSD_555,"93",3000
CLARO_USSD_555,"93",3500
CLARO_USSD_555,"93",4000
CLARO_USSD_555,"93",5000
CLARO_USSD_555,"93",10000
CLARO_USSD_555,"94",1000
CLARO_USSD_555,"94",1300
CLARO_USSD_555,"94",1500
CLARO_USSD_555,"94",2000
CLARO_USSD_555,"94",3000
CLARO_USSD_555,"94",3500
CLARO_USSD_555,"94",4000
CLARO_USSD_555,"94",5000
CLARO_USSD_555,"94",10000
CLARO_USSD_555,"95",1000
CLARO_USSD_555,"95",1300
CLARO_USSD_555,"95",1500
CLARO_USSD_555,"95",2000
CLARO_USSD_555,"95",3000
CLARO_USSD_555,"95",3500
CLARO_USSD_555,"95",4000
CLARO_USSD_555,"95",5000
CLARO_USSD_555,"95",10000
CLARO_USSD_555,"96",1000
CLARO_USSD_555,"96",1300
CLARO_USSD_555,"96",1500
CLARO_USSD_555,"96",2000
CLARO_USSD_555,"96",3000
CLARO_USSD_555,"96",3500
CLARO_USSD_555,"96",4000
CLARO_USSD_555,"96",5000
CLARO_USSD_555,"96",10000
CLARO_USSD_555,"97",1000
CLARO_USSD_555,"97",1300
CLARO_USSD_555,"97",1500
CLARO_USSD_555,"97",2000
CLARO_USSD_555,"97",3000
CLARO_USSD_555,"97",3500
CLARO_USSD_555,"97",4000
CLARO_USSD_555,"97",5000
CLARO_USSD_555,"97",10000
CLARO_USSD_555,"98",1000
CLARO_USSD_555,"98",1300
CLARO_USSD_555,"98",1500
CLARO_USSD_555,"98",2000
CLARO_USSD_555,"98",3000
CLARO_USSD_555,"98",3500
CLARO_USSD_555,"98",4000
CLARO_USSD_555,"98",5000
CLARO_USSD_555,"98",10000
CLARO_USSD_555,"99",1000
CLARO_USSD_555,"99",1300
CLARO_USSD_555,"99",1500
CLARO_USSD_555,"99",2000
CLARO_USSD_555,"99",3000
CLARO_USSD_555,"99",3500
CLARO_USSD_555,"99",4000
CLARO_USSD_555,"99",5000
CLARO_USSD_555,"99",10000
CLARO_USSD_ONE,"11",1300
CLARO_USSD_ONE,"11",1500
CLARO_USSD_ONE,"11",2000
CLARO_USSD_ONE,"11",3000
CLARO_USSD_ONE,"11",3500
CLARO_USSD_ONE,"11",4000
CLARO_USSD_ONE,"11",5000
CLARO_USSD_ONE,"11",10000
CLARO_USSD_ONE,"12",1300
CLARO_USSD_ONE,"12",1500
CLARO_USSD_ONE,"12",2000
CLARO_USSD_ONE,"12",3000
CLARO_USSD_ONE,"12",3500
CLARO_USSD_ONE,"12",4000
CLARO_USSD_ONE,"12",5000
CLARO_USSD_ONE,"12",10000
CLARO_USSD_ONE,"13",1300
CLARO_USSD_ONE,"13",1500
CLARO_USSD_ONE,"13",2000
CLARO_USSD_ONE,"13",3000
CLARO_USSD_ONE,"13",3500
CLARO_USSD_ONE,"13",4000
CLARO_USSD_ONE,"13",5000
CLARO_USSD_ONE,"13",10000
CLARO_USSD_ONE,"14",1300
CLARO_USSD_ONE,"14",1500
CLARO_USSD_ONE,"14",2000
CLARO_USSD_ONE,"14",3000
CLARO_USSD_ONE,"14",3500
CLARO_USSD_ONE,"14",4000
CLARO_USSD_ONE,"14",5000
CLARO_USSD_ONE,"14",10000
CLARO_USSD_ONE,"15",1300
CLARO_USSD_ONE,"15",1500
CLARO_USSD_ONE,"15",2000
CLARO_USSD_ONE,"15",3000
CLARO_USSD_ONE,"15",3500
CLARO_USSD_ONE,"15",4000
CLARO_USSD_ONE,"15",5000
CLARO_USSD_ONE,"15",10000
CLARO_USSD_ONE,"16",1300
CLARO_USSD_ONE,"16",1500
CLARO_USSD_ONE,"16",2000
CLARO_USSD_ONE,"16",3000
CLARO_USSD_ONE,"16",3500
CLARO_USSD_ONE,"16",4000
CLARO_USSD_ONE,"16",5000
CLARO_USSD_ONE,"16",10000
CLARO_USSD_ONE,"17",1300
CLARO_USSD_ONE,"17",1500
CLARO_USSD_ONE,"17",2000
CLARO_USSD_ONE,"17",3000
CLARO_USSD_ONE,"17",3500
CLARO_USSD_ONE,"17",4000
CLARO_USSD_ONE,"17",5000
CLARO_USSD_ONE,"17",10000
CLARO_USSD_ONE,"18",1300
CLARO_USSD_ONE,"18",1500
CLARO_USSD_ONE,"18",2000
CLARO_USSD_ONE,"18",3000
CLARO_USSD_ONE,"18",3500
CLARO_USSD_ONE,"18",4000
CLARO_USSD_ONE,"18",5000
CLARO_USSD_ONE,"18",10000
CLARO_USSD_ONE,"19",1300
CLARO_USSD_ONE,"19",1500
CLARO_USSD_ONE,"19",2000
CLARO_USSD_ONE,"19",3000
CLARO_USSD_ONE,"19",3500
CLARO_USSD_ONE,"19",4000
CLARO_USSD_ONE,"19",5000
CLARO_USSD_ONE,"19",10000
CLARO_USSD_ONE,"21",1300
CLARO_USSD_ONE,"21",1500
CLARO_USSD_ONE,"21",2000
CLARO_USSD_ONE,"21",3000
CLARO_USSD_ONE,"21",3500
CLARO_USSD_ONE,"21",4000
CLARO_USSD_ONE,"21",5000
CLARO_USSD_ONE,"21",10000
CLARO_USSD_ONE,"22",1300
CLARO_USSD_ONE,"22",1500
CLARO_USSD_ONE,"22",2000
CLARO_USSD_ONE,"22",3000
CLARO_USSD_ONE,"22",3500
CLARO_USSD_ONE,"22",4000
CLARO_USSD_ONE,"22",5000
CLARO_USSD_ONE,"22",10000
CLARO_USSD_ONE,"24",1300
CLARO_USSD_ONE,"24",1500
CLARO_USSD_ONE,"24",2000
CLARO_USSD_ONE,"24",3000
CLARO_USSD_ONE,"24",3500
CLARO_USSD_ONE,"24",4000
CLARO_USSD_ONE,"24",5000
CLARO_USSD_ONE,"24",10000
CLARO_USSD_ONE,"27",1300
CLARO_USSD_ONE,"27",1500
CLARO_USSD_ONE,"27",2000
CLARO_USSD_ONE,"27",3000
CLARO_USSD_ONE,"27",3500
CLARO_USSD_ONE,"27",4000
CLARO_USSD_ONE,"27",5000
CLARO_USSD_ONE,"27",10000
CLARO_USSD_ONE,"28",1300
CLARO_USSD_ONE,"28",1500
CLARO_USSD_ONE,"28",2000
CLARO_USSD_ONE,"28",3000
CLARO_USSD_ONE,"28",3500
